ingredient_id,display_name,category,subcategory,product_form,active,approved_for_base,approved_for_engines,technical_composition_complete,missing_technical_fields,pod_pac_inputs_complete,provenance_status,source_confidence,source_type,process_status,dosage_known,price_known,mapper_reference_product_id,product_version_id,current_binding_id,current_product_behavior_state,current_main_policy_status,current_binding_status,current_picker_status,searchable_before,searchable_after,selectable_before,selectable_after,base_addable_before,base_addable_after,pi_calculable_before,pi_calculable_after,current_block_reason,final_block_reason,correction_action
PI-ING-000522,BROCCOLI · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,031f7734-e635-63aa-f0b1-ce40d63ac25b,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000523,CABBAGE POINTED · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,37bfab7f-3fa4-f58d-f665-5ee877922d19,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000524,CABBAGE RED · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,e3fbf468-d627-8ec3-e5f5-91888fb6989d,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000525,CARROT · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,fefdaea6-6de6-ba15-c964-2ef2354c60c7,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000526,CASSAVA · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,7087b1ba-9f71-60ce-4144-4517478ad61e,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000527,CAULIFLOWER · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,a6371502-8a53-0576-0292-751281500c1d,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000528,CELERY ROOT · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,0eed234d-1d46-39e5-cb75-b8c8b81031be,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000529,CHAYOTE · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,b8a7e01e-fb4f-8908-ff98-bd62c9cedfdd,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000530,CHICORY · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,6cacda76-ab0e-b2a9-a5f8-16f52b503dcf,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000531,CUCUMBER · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,c91665f7-2ad1-ee2d-1b60-60071da3e81c,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000532,GARLIC · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,1b9d4ec1-f992-72b4-a8c2-39050b9419d8,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000533,KALE · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,b886a6ff-81fa-1f61-fd83-0081d6e1a41a,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000534,KOHLRABI · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,2ff71316-7401-43dc-93a2-33eb4b9dd917,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000535,OKRA · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,9e3ecd50-e138-2a0c-62c4-4b2293ea0d82,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000536,ONION · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,9255afd9-392f-8c46-d558-bf7c2db24bc2,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000537,PARSLEY · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,e7023300-c444-03b4-3adc-6b58bfc18f6e,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000538,PEAS GREEN · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,e56f1cf4-8d08-455a-c589-02e2c6646ac9,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000539,PUMPKIN · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,d158fa9c-c119-3a0a-72a8-755c24fc09d4,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000540,SWEET PEPPER GREEN · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,e18a6ce2-7fb4-7027-9f14-b312421a4489,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000541,SWEET PEPPER RED · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,86bbf691-da42-1655-bfa0-7ca0f727977e,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000542,SWEETCORN · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,c6fee079-1870-8bee-91c4-1ead477071a2,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000543,TOMATO · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,a45c9108-4832-f9b4-8f07-fe62e02d09e7,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000544,WHITE CABBAGE · Vegetable · Chilled,vegetable,vegetable_profile,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated,92,General,UNKNOWN,FALSE,TRUE,5a415dfc-1ec4-fc5a-a30b-477d4e5c4429,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,Dane szacowane,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated,NONE,Enter the grams you want to use; the producer decides their own dosage
PI-ING-000545,MASCARPONE · Hacendado Dairy · Chilled,dairy,mascarpone_cheese,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,Mercadona/Hacendado producer PDF,UNKNOWN,FALSE,FALSE,d26f3cd5-76ce-a1ba-9347-a565a824fe3c,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000546,LECHE ENTERA 1L · Hacendado Milk · 100%,dairy,milk,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,Mercadona/COVAP producer PDF,COLD_PROCESS_OK,FALSE,FALSE,a52f6113-c6b3-8bf1-b44c-bc8b573fd8f8,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000547,LECHE SEMIDESNATADA 1L · Hacendado Milk · 100%,dairy,milk,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,Mercadona/COVAP producer PDF,COLD_PROCESS_OK,FALSE,FALSE,c7e84a91-1f91-d941-7e4b-89a189d6a39a,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000548,LECHE DESNATADA 1L · Hacendado Milk · 100%,dairy,milk,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,Mercadona/COVAP producer PDF,COLD_PROCESS_OK,FALSE,FALSE,bb326dcc-2d6b-0143-abcd-22ce987afc0a,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000549,VIRTUOSA A FREDDO · CuorDiGelato Base Mix · 402061,base_mix,powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,015e3f76-a8cf-5229-7ac3-6a43110fcd7d,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000550,SUPERLODY 50 87 · Torronalba Base Mix · 0413,base_mix,powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,fb9a00f9-37e4-e802-ff8e-32b54c01dae6,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000551,STABILFRUIT 50 · Torronalba Base Mix · 0505,base_mix,powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,ea128c9b-e69d-2360-4d15-409caae0a842,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000552,FRUTTA NATURA · CuorDiGelato Base Mix · 401671,base_mix,powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,33dd233a-8611-0312-c2c1-e458ea8d0b64,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:STANDARD_ONLY:NOT_APPLICABLE,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000553,ARABESQUE NOIR · Zeelandia Chocolate · TP00781,chocolate,chocolate_component,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,d66f73b6-a70c-f2ef-5cbe-5615172d5a39,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000554,AVARGUM CR · Iceberg Paste,flavor_paste,flavored_ice_cream_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,4d13d909-922c-fee0-2089-0b3f6a00f79f,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000555,BUBBLE · Linea Gel Variegato · FIC016,flavor_paste,variegato_layering_paste,flavour_paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,COLD_PROCESS_OK,FALSE,FALSE,20b07aa2-7355-0bad-5f89-a65f13c5ecf6,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000556,CAFFE BIANCO · La Preferita Chocolate,chocolate,chocolate_component,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,2370118d-26fb-6ea9-ca55-932af2ffc7ea,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000557,CIOCCO CR · Iceberg Chocolate,chocolate,chocolate_component,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,906e35f8-4540-f82e-0c94-a715cc9bb35c,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000558,CIOCCOLATO GRAN CRU DOMINICANO · Torronalba Chocolate · Dry · 0451,chocolate,chocolate_component,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,007ec508-8f18-344a-bd68-9513f2d87dd8,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000559,COCCO · Torronalba Paste · 0094,coconut,coconut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,4d90b1fe-38d0-3949-738c-ff3210248d99,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:MAIN_ALLOWED:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
PI-ING-000560,ARABESQUE NOIR · Zeelandia Chocolate · TP00780,chocolate,chocolate_component,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,95,Pinguino central DB screenshot CSV,UNKNOWN,FALSE,FALSE,836cf4bd-7836-068a-e0c7-b33f1894bced,PENDING_AUTHENTICATED_STAGING_CAPTURE,PENDING_AUTHENTICATED_STAGING_CAPTURE,AUDIT:UNKNOWN_REQUIRES_EVIDENCE:BLOCKED_DATA,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,ECO_COST:price_missing,Enter the grams you want to use; the producer decides their own dosage;Technical PI allowed; add a valid private/reference price for complete ECO cost
